,energy,Sb-271-281-291-301-s,Sb-271-281-291-301-p,Sb-271-281-291-301-d,Te-1:5-s,Te-1:5-p,Te-1:5-d
217,-7.38951063,0.45558999999999994,0.023712,0.001628817,0.08459,0.0324957,0.001966782
218,-7.35751063,0.32239999999999996,0.0177098,0.0011216199999999998,0.06421500000000001,0.027443000000000002,0.0015903620000000001
219,-7.3265106300000005,0.26156,0.015097299999999998,0.000818615,0.057433000000000005,0.0282496,0.001210189
220,-7.29451063,0.24494,0.0150853,0.000668558,0.066395,0.03034,0.001066882
221,-7.263510630000001,0.20035000000000003,0.0130976,0.00048540099999999994,0.06280899999999999,0.025686399999999998,0.000894387
222,-7.231510630000001,0.2309,0.0135184,0.00045920900000000003,0.056878,0.022458500000000003,0.000753152
223,-7.20051063,0.43434000000000006,0.021521399999999996,0.0007701800000000001,0.08465,0.031409099999999995,0.000852546
224,-7.16851063,0.6104,0.029693800000000003,0.00115618,0.11787,0.042276999999999995,0.0010317249999999998
225,-7.13651063,0.506,0.028720000000000002,0.001208647,0.10182,0.040478,0.001019537
226,-7.10551063,0.26049,0.0232778,0.0010067379999999999,0.06525,0.0328318,0.000879756
227,-7.07351063,0.12199,0.0208165,0.000829443,0.056131999999999994,0.030277000000000005,0.0008547369999999999
228,-7.042510630000001,0.0936,0.0192632,0.000700605,0.05882799999999999,0.0293996,0.0008558629999999999
229,-7.010510630000001,0.123,0.0172897,0.0005368450000000001,0.052608,0.0259857,0.0007208970000000001
230,-6.97951063,0.27171,0.0187864,0.00046349900000000003,0.058914,0.026896999999999997,0.0006948620000000001
231,-6.94751063,0.55078,0.0229367,0.0005543169999999999,0.09602,0.0374562,0.00092666
232,-6.91551063,0.74699,0.0272876,0.000648458,0.14268,0.048261,0.0012032500000000001
233,-6.88451063,0.6828200000000001,0.030573799999999998,0.0006862299999999999,0.16366999999999998,0.048583,0.0013014239999999998
234,-6.85251063,0.49352999999999997,0.029329699999999997,0.000720265,0.15555,0.045343,0.0013420250000000002
235,-6.821510630000001,0.36147,0.0236996,0.0007020520000000001,0.13716,0.044775999999999996,0.0013728759999999999
236,-6.7895106300000005,0.30521,0.0182427,0.000634176,0.11881,0.039578,0.001198415
237,-6.7575106300000005,0.27912,0.0157459,0.0006102629999999999,0.11100000000000002,0.030531000000000003,0.000949308
238,-6.726510630000001,0.21851,0.013760300000000001,0.000527656,0.09681000000000001,0.0219299,0.0007152829999999999
239,-6.694510630000001,0.13090000000000002,0.0102943,0.000366681,0.066403,0.0147733,0.000461843
240,-6.66351063,0.075984,0.007205400000000001,0.00025327,0.039495999999999996,0.010222499999999999,0.000264886
241,-6.63151063,0.07270399999999999,0.0075432,0.000229147,0.031143,0.0098228,0.00021162299999999998
242,-6.6005106300000005,0.10357899999999999,0.011928580000000001,0.000269219,0.037605,0.0141025,0.00029626
243,-6.5685106300000005,0.11722199999999999,0.0170265,0.0002705,0.04191400000000001,0.020228799999999998,0.000408364
244,-6.53651063,0.12047000000000001,0.0186372,0.000221984,0.048414,0.0236297,0.000437105
245,-6.505510630000001,0.21692,0.0170892,0.000205146,0.08542999999999999,0.0244363,0.000357488
246,-6.473510630000001,0.47648999999999997,0.0211145,0.000303549,0.17385,0.033735,0.00036302700000000003
247,-6.44251063,0.6444,0.0269948,0.000428993,0.23779999999999998,0.0441474,0.000481531
248,-6.41051063,0.47578,0.021652980000000002,0.000394827,0.18112,0.03603200000000001,0.000472794
249,-6.37951063,0.23228,0.010792829999999998,0.0002417474,0.08325,0.018633700000000003,0.0003029141000000001
250,-6.34751063,0.11187000000000001,0.005021629999999999,0.0001179907,0.034407,0.0082132,0.00015216210000000002
251,-6.31551063,0.07802300000000001,0.00496127,8.533730000000001e-05,0.024092000000000002,0.0067363,0.0001290662
252,-6.284510630000001,0.17007,0.0088276,0.00017667580000000003,0.038877,0.012680199999999999,0.0002094484
253,-6.252510630000001,0.38803,0.0154465,0.000387609,0.07194,0.022995799999999997,0.000302974
254,-6.22151063,0.47759,0.0208254,0.000514272,0.09801,0.0297633,0.00033679299999999994
255,-6.18951063,0.30242,0.019659700000000002,0.0003916409999999999,0.093976,0.026991600000000004,0.00027906199999999995
256,-6.157510630000001,0.10605,0.0123465,0.0001833507,0.061384,0.01676361,0.0001587242
257,-6.12651063,0.023962999999999998,0.0046459399999999994,5.437179999999999e-05,0.0237973,0.00632361,5.4858500000000003e-05
258,-6.09451063,0.0104886,0.0014546099999999998,1.4890319999999998e-05,0.005856,0.00195819,1.454144e-05
259,-6.063510630000001,0.047788,0.003126468,3.9171199999999995e-05,0.0084967,0.004220352,3.010981e-05
260,-6.0315106300000005,0.1596,0.00809705,0.0001292635,0.02942,0.01135091,9.528718e-05
261,-6.000510630000001,0.2675,0.01053335,0.0002171889,0.052764000000000005,0.015533080000000001,0.00015567513
262,-5.968510630000001,0.22203,0.006775481,0.00018062809999999999,0.046038,0.0106323,0.00012657874
263,-5.936510630000001,0.09019,0.002172579,7.346180000000001e-05,0.019368,0.0036533729999999997,5.065514e-05
264,-5.90551063,0.017701,0.0003483411,1.443462e-05,0.0038903999999999996,0.0006273077000000001,9.839564999999999e-06
265,-5.87351063,0.0016579,2.780172e-05,1.3528029999999999e-06,0.00036995,5.320719e-05,9.151385e-07
266,-5.8425106300000005,7.336e-05,1.152549e-06,6.01497e-08,1.6538e-05,2.3408053999999998e-06,4.071511e-08
267,-5.8105106300000005,6.9525e-06,3.814869e-06,1.7422929999999997e-08,1.9743e-06,8.537519e-06,2.133992e-08
268,-5.779510630000001,0.00011065999999999999,0.00011371025,3.424414e-07,3.3404e-05,0.0002401149,4.230866e-07
269,-5.747510630000001,0.0010739999999999999,0.0016292036999999999,3.502585e-06,0.00032753999999999997,0.0032984800000000003,4.176487e-06
270,-5.715510630000001,0.0052061,0.011141645,1.772572e-05,0.0016116400000000001,0.02191274,2.012954e-05
271,-5.68451063,0.015334999999999998,0.03653003,4.688494e-05,0.0048527,0.07044387,4.968762e-05
272,-5.65251063,0.04445,0.059599799999999994,8.13454e-05,0.014328,0.11321110000000001,7.78896e-05
273,-5.62151063,0.12535,0.061837,0.0001515736,0.040765,0.115247,0.0001378681
274,-5.58951063,0.21452,0.080039,0.000287493,0.07041,0.144772,0.000282112
275,-5.55751063,0.18839999999999998,0.12007899999999999,0.000384776,0.06262000000000001,0.21671300000000002,0.000429432
276,-5.526510630000001,0.08545,0.140711,0.00043085399999999994,0.029328,0.27803,0.000545698
277,-5.494510630000001,0.024549,0.168813,0.00064102,0.010302,0.37049000000000004,0.000838758
278,-5.46351063,0.012511999999999999,0.23825300000000002,0.0010535800000000001,0.007267999999999999,0.49814,0.00132993
279,-5.43151063,0.01571,0.31737,0.0014766,0.007544999999999999,0.62049,0.00174032
280,-5.40051063,0.017949,0.36157,0.00166982,0.00741,0.68789,0.00184365
281,-5.36851063,0.014531,0.32694999999999996,0.00147551,0.006886999999999999,0.6099600000000001,0.00162061
282,-5.33651063,0.009367,0.24372,0.00119477,0.006349,0.46771,0.00149226
283,-5.305510630000001,0.005932000000000001,0.177069,0.0010720099999999998,0.0056592,0.37554,0.0016306000000000003
284,-5.2735106300000005,0.0036957,0.125661,0.0009573270000000001,0.0044167,0.30256,0.00154976
285,-5.24251063,0.0039093999999999995,0.101817,0.0009597900000000001,0.0041095,0.26952,0.00128995
286,-5.21051063,0.008638,0.137056,0.0014168899999999999,0.006399,0.32782999999999995,0.0015337
287,-5.17951063,0.014735999999999999,0.20634400000000003,0.0020455100000000004,0.009739000000000001,0.41642,0.00218118
288,-5.14751063,0.016784,0.25723,0.00231791,0.01125,0.48147999999999996,0.0026493
289,-5.11551063,0.016742,0.30051,0.0026236000000000002,0.012093,0.5808800000000001,0.0031956300000000005
290,-5.0845106300000005,0.017188,0.34451000000000004,0.00323554,0.013575999999999998,0.6860299999999999,0.0039381
291,-5.0525106300000004,0.017919,0.37688,0.0037852199999999997,0.015208,0.7521699999999999,0.0043617000000000005
292,-5.02151063,0.019505,0.3963,0.00408876,0.016124,0.81243,0.004445
293,-4.989510630000001,0.019492,0.38353000000000004,0.00412618,0.014662000000000001,0.78283,0.0044458
294,-4.957510630000001,0.017266,0.36585999999999996,0.00412953,0.012464,0.6886,0.0045175
295,-4.92651063,0.016318,0.38024,0.0042483,0.01327,0.6959500000000001,0.004817500000000001
296,-4.89451063,0.016055000000000003,0.39776,0.004132,0.015835,0.7242300000000002,0.0049426999999999995
297,-4.86351063,0.014156,0.355532,0.0035139100000000003,0.015152,0.61459,0.00422205
298,-4.83151063,0.011633000000000001,0.254619,0.0028598399999999998,0.011154,0.484759,0.00329513
299,-4.80051063,0.012525,0.20903100000000002,0.00317812,0.010127,0.5519,0.00371895
300,-4.76851063,0.019354,0.29768,0.0046211,0.016098,0.79451,0.0055263
301,-4.736510630000001,0.028685999999999996,0.46658,0.006422300000000001,0.026274,1.05978,0.007411000000000001
302,-4.705510630000001,0.035849,0.61387,0.007960199999999999,0.033559000000000005,1.27535,0.0087139
303,-4.673510630000001,0.04015200000000001,0.69529,0.008962399999999999,0.034584000000000004,1.4219100000000002,0.0095158
304,-4.64251063,0.043348,0.71861,0.0093391,0.033501,1.4476900000000001,0.0100573
305,-4.61051063,0.044845,0.67778,0.0090774,0.03257,1.35425,0.010353099999999999
306,-4.579510630000001,0.043788999999999995,0.58458,0.008289,0.03199,1.24423,0.0101213
307,-4.5475106300000006,0.04191,0.50146,0.007606300000000002,0.031201,1.17964,0.0097743
308,-4.5155106300000005,0.038709,0.45091000000000003,0.0076285,0.02873,1.12493,0.0096673
309,-4.484510630000001,0.034729,0.44602,0.0082377,0.027572,1.11434,0.009690899999999999
310,-4.452510630000001,0.03412,0.48334,0.0088325,0.028622,1.16536,0.009602900000000001
311,-4.42151063,0.037233,0.48819,0.0087167,0.028650000000000002,1.16105,0.0091819
312,-4.38951063,0.039903,0.4757699999999999,0.0085987,0.028198,1.0984500000000001,0.0091066
313,-4.35751063,0.041735,0.52413,0.0095015,0.030151,1.0925799999999999,0.010214500000000001
314,-4.3265106300000005,0.044713,0.62847,0.011104600000000001,0.03493399999999999,1.26075,0.0120429
315,-4.29451063,0.048683000000000004,0.7360800000000001,0.012224700000000002,0.041246000000000005,1.55419,0.013502900000000002
316,-4.263510630000001,0.052714,0.80703,0.0121432,0.045546,1.68173,0.0139347
317,-4.231510630000001,0.05296,0.8197999999999999,0.0114502,0.044377,1.5739099999999997,0.0131857
318,-4.20051063,0.04868,0.7896,0.0110869,0.041383,1.50079,0.0121662
319,-4.16851063,0.044156,0.73609,0.011235700000000001,0.042540999999999995,1.51322,0.0118014
320,-4.13651063,0.044772,0.67758,0.0117654,0.04732,1.4848199999999998,0.0122523
321,-4.10551063,0.04972,0.63861,0.012248,0.049985,1.44702,0.013187
322,-4.07351063,0.055330000000000004,0.6359699999999999,0.012318400000000002,0.049052,1.4339600000000001,0.0143527
323,-4.042510630000001,0.06312,0.67077,0.0125453,0.048989,1.43221,0.0156845
324,-4.010510630000001,0.07139999999999999,0.71227,0.0132289,0.049766,1.41665,0.0164105
325,-3.9795106300000005,0.07451,0.7174800000000001,0.013588000000000001,0.047927000000000004,1.37337,0.0161235
326,-3.9475106300000005,0.06943,0.67981,0.0133356,0.043787,1.38775,0.01577
327,-3.9155106300000004,0.06432,0.64744,0.0127395,0.03997,1.4265,0.015469
328,-3.8845106300000003,0.061709999999999994,0.65697,0.012162899999999999,0.038017999999999996,1.3929299999999998,0.014991299999999999
329,-3.8525106300000003,0.0562,0.69451,0.012782,0.039652,1.39715,0.0156985
330,-3.8215106300000006,0.05363,0.73231,0.014710899999999999,0.044324,1.4992599999999998,0.0179502
331,-3.7895106300000005,0.05531,0.7337600000000001,0.016117100000000002,0.04872,1.5482,0.019615100000000003
332,-3.7575106300000005,0.05611000000000001,0.69051,0.0159439,0.04852,1.52632,0.019208199999999998
333,-3.7265106300000004,0.059710000000000006,0.6636,0.014893300000000002,0.043736000000000004,1.5619200000000002,0.017662499999999998
334,-3.6945106300000004,0.06676,0.68067,0.014186100000000002,0.044267,1.6534799999999998,0.0171258
335,-3.66351063,0.07056,0.71817,0.014394800000000001,0.05224,1.762,0.0186259
336,-3.63151063,0.07263,0.7739,0.015255,0.058171,1.8534599999999999,0.0206683
337,-3.6005106300000005,0.0737,0.85487,0.0164061,0.061846,1.83968,0.021408000000000003
338,-3.5685106300000005,0.07257,0.92019,0.0175547,0.06505,1.78582,0.021287600000000004
339,-3.5365106300000004,0.076,0.93788,0.0186034,0.06558,1.78758,0.021045299999999996
340,-3.5055106300000003,0.08595,0.9358200000000001,0.0195163,0.06567,1.8150300000000001,0.0208951
341,-3.4735106300000003,0.09522,0.9630799999999999,0.0199013,0.06849,1.8459,0.0212773
342,-3.4425106300000006,0.09997,1.03579,0.0197811,0.07379,1.8862999999999999,0.022078
343,-3.4105106300000005,0.10244,1.10367,0.0199222,0.07966,1.9677,0.023379700000000003
344,-3.3785106300000005,0.10497000000000001,1.10324,0.020880299999999997,0.0819,2.0309,0.0250535
345,-3.3475106300000004,0.10801,1.02967,0.021989799999999997,0.07722,1.8885,0.026002699999999997
346,-3.3155106300000003,0.10902,0.9712900000000001,0.0223221,0.07241,1.66167,0.026252199999999996
347,-3.28451063,0.10347,0.96486,0.0216849,0.07135,1.5996800000000002,0.026063
348,-3.25251063,0.09863,0.98465,0.0216586,0.07316,1.65266,0.0260131
349,-3.2215106300000005,0.10289999999999999,1.05789,0.023728199999999998,0.07895,1.7462,0.0272506
350,-3.1895106300000005,0.10955000000000001,1.15701,0.025971300000000003,0.08163999999999999,1.8197,0.028643
351,-3.1575106300000004,0.115,1.1768900000000002,0.0257158,0.0731,1.7637299999999998,0.028797000000000003
352,-3.1265106300000003,0.11634000000000001,1.0946799999999999,0.0232889,0.06041,1.64025,0.0277682
353,-3.0945106300000003,0.10828,0.98977,0.020739,0.053006,1.5433400000000002,0.0263823
354,-3.0635106300000006,0.09939,0.9051899999999999,0.0195374,0.05309,1.4456600000000002,0.026069300000000004
355,-3.0315106300000005,0.09776,0.84781,0.0195126,0.05777,1.36877,0.026783199999999997
356,-3.0005106300000004,0.09636,0.83506,0.019873699999999998,0.05933,1.36574,0.0272709
357,-2.9685106300000004,0.09518,0.83126,0.0203507,0.06103,1.39128,0.026368700000000002
358,-2.9365106300000003,0.09759000000000001,0.8311799999999999,0.0213836,0.07358,1.41258,0.024661099999999995
359,-2.90551063,0.0974,0.8528199999999999,0.0224909,0.09005000000000002,1.4704199999999998,0.023903099999999997
360,-2.87351063,0.09604,0.89649,0.022857099999999998,0.09537,1.57697,0.0245258
361,-2.8425106300000005,0.0974,0.94502,0.022852800000000003,0.09253,1.65014,0.025612600000000003
362,-2.8105106300000005,0.09823000000000001,0.93466,0.0223706,0.09290999999999999,1.62379,0.0269579
363,-2.7785106300000004,0.09922999999999998,0.88722,0.0224199,0.09425,1.59888,0.0294672
364,-2.7475106300000007,0.10623,0.8745,0.0242532,0.09233,1.6448800000000001,0.0326766
365,-2.7155106300000007,0.11737,0.89617,0.026585,0.09562,1.71776,0.035217
366,-2.68451063,0.12603999999999999,0.96223,0.028995599999999996,0.1061,1.7912399999999997,0.0360571
367,-2.65251063,0.1317,1.06732,0.030252300000000003,0.10829,1.776,0.0348481
368,-2.6215106300000004,0.13674,1.18055,0.029272700000000002,0.09949,1.73408,0.033285300000000004
369,-2.5895106300000004,0.14056,1.2516500000000002,0.028287100000000003,0.09387,1.7878700000000003,0.033157400000000004
370,-2.5575106300000003,0.14176,1.2185800000000002,0.028543600000000002,0.09412000000000001,1.81212,0.0343042
371,-2.5265106300000006,0.13959,1.1263,0.0284707,0.09508,1.69211,0.034332
372,-2.4945106300000006,0.13643000000000002,1.0436100000000001,0.026860499999999995,0.09375,1.4745499999999998,0.0327137
373,-2.46351063,0.13319,1.01323,0.0257557,0.09131,1.36791,0.0322831
374,-2.43151063,0.12564,1.01931,0.0262385,0.08986000000000001,1.4792699999999999,0.0332509
375,-2.4005106300000003,0.12150999999999998,1.00606,0.027031200000000002,0.08677,1.6534,0.0334663
376,-2.3685106300000003,0.12841,0.96942,0.028312199999999996,0.0802,1.6773000000000002,0.0331648
377,-2.3365106300000003,0.13363999999999998,0.93686,0.029998300000000006,0.07424,1.5189600000000003,0.0335912
378,-2.3055106300000006,0.1203,0.91612,0.030169800000000004,0.07047,1.33047,0.0343959
379,-2.2735106300000005,0.09797,0.87348,0.0282276,0.06774,1.2545700000000002,0.0341404
380,-2.242510630000001,0.08638000000000001,0.82656,0.0263486,0.06924999999999999,1.2950599999999999,0.033570300000000004
381,-2.210510630000001,0.09003,0.8244100000000001,0.0261353,0.074299,1.37908,0.0338957
382,-2.178510630000001,0.10134999999999998,0.84652,0.026632299999999998,0.07423,1.4229699999999998,0.0342062
383,-2.14751063,0.10774,0.87164,0.0265814,0.06779,1.4024299999999998,0.0336466
384,-2.11551063,0.11172000000000001,0.88394,0.0266537,0.06642999999999999,1.3488,0.0328266
385,-2.0845106300000005,0.1267,0.89247,0.0287114,0.07732,1.3068,0.0325243
386,-2.0525106300000004,0.14395,0.9163600000000001,0.0310204,0.08884,1.2918299999999998,0.032708100000000004
387,-2.0215106300000008,0.1474,0.95974,0.0307145,0.08836,1.2852200000000003,0.0326761
388,-1.9895106300000007,0.14005,0.97846,0.029990399999999997,0.08376,1.28479,0.032280800000000005
389,-1.9575106300000007,0.13124,0.94264,0.0312741,0.08496000000000001,1.34866,0.0341632
390,-1.9265106300000001,0.13042,0.90999,0.0328264,0.08668999999999999,1.47211,0.0387487
391,-1.89451063,0.13734000000000002,0.89331,0.033202300000000004,0.08408,1.55392,0.041707799999999996
392,-1.8635106300000004,0.14035,0.88818,0.0326452,0.08245999999999999,1.5828600000000002,0.0421006
393,-1.8315106300000004,0.13427,0.91091,0.0318876,0.0892,1.5998199999999998,0.0421574
394,-1.8005106300000007,0.12289999999999998,0.92936,0.031414700000000004,0.09872,1.55122,0.0404858
395,-1.7685106300000006,0.11598,0.97609,0.0324931,0.10289,1.44639,0.037964599999999994
396,-1.7365106300000006,0.12437999999999999,1.08676,0.0361439,0.09985,1.42616,0.036932599999999996
397,-1.70551063,0.13889,1.1486,0.039724199999999994,0.09265000000000001,1.51611,0.036095300000000004
398,-1.67351063,0.14554999999999998,1.11815,0.0409477,0.08889000000000001,1.61185,0.0366067
399,-1.6425106300000003,0.15059,1.07884,0.0409722,0.08509000000000001,1.6311600000000002,0.0406174
400,-1.6105106300000003,0.16222,1.03003,0.040270400000000005,0.07993,1.56943,0.0442868
401,-1.5785106300000002,0.1695,0.9607600000000001,0.0385229,0.08511,1.4598399999999998,0.0444481
402,-1.5475106300000006,0.15683,0.9067800000000001,0.0379982,0.09733,1.3353000000000002,0.0448925
403,-1.5155106300000005,0.13563999999999998,0.8687400000000001,0.039121600000000006,0.09765,1.20384,0.04613600000000001
404,-1.4845106300000008,0.1212,0.86477,0.0388682,0.09090000000000001,1.11809,0.0450872
405,-1.4525106300000008,0.11937999999999999,0.89488,0.0368699,0.09335,1.1580599999999999,0.0418873
406,-1.4215106300000002,0.12682,0.8925799999999999,0.0352275,0.09801,1.26058,0.0384693
407,-1.3895106300000002,0.12862,0.81338,0.033242,0.09349,1.31591,0.0368703
408,-1.3575106300000002,0.12772,0.70728,0.0299776,0.08564,1.29066,0.0362873
409,-1.3265106300000005,0.13635999999999998,0.66784,0.028516499999999997,0.08055999999999999,1.2128,0.035304
410,-1.2945106300000004,0.15546,0.73753,0.030747,0.07934999999999999,1.19733,0.035054199999999994
411,-1.2635106300000007,0.16804000000000002,0.8758900000000001,0.0358407,0.08659,1.31581,0.037580199999999994
412,-1.2315106300000007,0.16923,0.95783,0.0413748,0.10202,1.43734,0.0417746
413,-1.2005106300000001,0.16601,0.92933,0.0437156,0.12072000000000001,1.40475,0.0442171
414,-1.16851063,0.1561,0.87188,0.0432873,0.13134,1.30659,0.045121499999999995
415,-1.13651063,0.14151,0.86571,0.0427802,0.11968999999999999,1.29697,0.045670699999999995
416,-1.1055106300000004,0.1303,0.9064800000000001,0.042523899999999996,0.09591999999999999,1.37133,0.0461433
417,-1.0735106300000004,0.13204,0.91109,0.041534600000000005,0.07880999999999999,1.38551,0.046096200000000004
418,-1.0425106300000007,0.1469,0.83822,0.0398473,0.07063,1.31609,0.0457394
419,-1.0105106300000006,0.15927,0.78517,0.039292600000000004,0.07166,1.26108,0.045546800000000005
420,-0.9785106300000006,0.15791,0.79918,0.0390411,0.08096,1.20054,0.043486199999999996
421,-0.94751063,0.15237,0.8070999999999999,0.03717449999999999,0.08783,1.14695,0.0405066
422,-0.91551063,0.1546,0.7959400000000001,0.0361734,0.08546000000000001,1.13734,0.039612499999999995
423,-0.8845106300000003,0.16035,0.77341,0.037738400000000005,0.08191,1.1179000000000001,0.0394173
424,-0.8525106300000003,0.15758,0.74358,0.040250499999999995,0.08442,1.07602,0.0385544
425,-0.8215106300000006,0.14101,0.75844,0.042468500000000006,0.09236,1.06281,0.037492700000000004
426,-0.7895106300000005,0.13058,0.81934,0.0432934,0.10241,1.09737,0.0381485
427,-0.7575106300000005,0.14852,0.8737999999999999,0.0439858,0.11004000000000001,1.15868,0.040869600000000006
428,-0.7265106300000008,0.17626999999999998,0.88253,0.0470447,0.10655,1.23784,0.0439511
429,-0.6945106300000008,0.18653,0.8511900000000001,0.0491845,0.09398,1.29811,0.047363800000000005
430,-0.6635106300000002,0.18496,0.79291,0.0471246,0.08281,1.29446,0.049313499999999996
431,-0.6315106300000002,0.17552,0.71096,0.0439343,0.07688999999999999,1.24478,0.047264600000000004
432,-0.6005106300000005,0.16225,0.6612199999999999,0.043695399999999995,0.07963,1.2316799999999999,0.04509729999999999
433,-0.5685106300000005,0.16147,0.70175,0.0452444,0.08983,1.31633,0.047985
434,-0.5365106300000004,0.1593,0.75581,0.044515,0.10051,1.37789,0.051425399999999996
435,-0.5055106300000007,0.14286,0.7438100000000001,0.0407279,0.10524000000000001,1.29059,0.051191
436,-0.4735106300000007,0.13426,0.73129,0.0377008,0.10699,1.15524,0.0503723
437,-0.4425106300000001,0.13975,0.73244,0.0372732,0.10889,1.1062400000000001,0.0489643
438,-0.4105106300000001,0.14681,0.70199,0.0380956,0.10593,1.11727,0.0470627
439,-0.37851063000000007,0.1645,0.69689,0.0415134,0.09573999999999999,1.13923,0.0492299
440,-0.3475106300000004,0.19061,0.73819,0.0455458,0.07954,1.13399,0.0522246
441,-0.31551063000000035,0.19458,0.77145,0.0449619,0.06536,1.0755,0.0502111
442,-0.28451063000000065,0.18265,0.7639800000000001,0.042136599999999996,0.06023,0.99938,0.046860099999999995
443,-0.2525106300000006,0.17214000000000002,0.70245,0.041566200000000005,0.061563999999999994,0.94495,0.0462448
444,-0.22151063000000004,0.15401,0.64056,0.0420307,0.066509,0.9041299999999999,0.04660310000000001
445,-0.18951063,0.13162,0.6294500000000001,0.04250110000000001,0.07511,0.89657,0.0462095
446,-0.15751062999999998,0.12151999999999999,0.6414599999999999,0.042925200000000004,0.08660999999999999,0.9324100000000001,0.046360200000000004
447,-0.1265106300000003,0.12568,0.6292800000000001,0.0412873,0.09498000000000001,0.96137,0.047060700000000004
448,-0.09451063000000026,0.13224,0.60168,0.0383358,0.09481300000000001,0.9645299999999999,0.04746910000000001
449,-0.06351063000000057,0.12906,0.59046,0.036545799999999996,0.08784,0.9173399999999999,0.0477954
450,-0.03151063000000054,0.12156,0.5766800000000001,0.0350519,0.07719000000000001,0.8173,0.0446029
451,-0.0005106299999999564,0.12732,0.54914,0.0327761,0.07294,0.75371,0.0372784
452,0.031489369999999184,0.15694,0.58682,0.0349549,0.08399999999999999,0.79948,0.0352643
453,0.06348936999999921,0.18737000000000004,0.70441,0.043082300000000004,0.09678999999999999,0.8682300000000001,0.0419023
454,0.0944893699999998,0.18236000000000002,0.7651300000000001,0.0494372,0.09209999999999999,0.8799400000000002,0.04848
455,0.12648936999999982,0.16121,0.75159,0.0500049,0.07961,0.8703799999999999,0.0492203
456,0.15748936999999952,0.15539,0.7845099999999999,0.047730400000000006,0.07827,0.86449,0.0484696
457,0.18948936999999955,0.15548,0.86127,0.0464865,0.09221,0.8758,0.0516264
458,0.22148936999999957,0.15849,0.8946100000000001,0.0470996,0.11198,0.89594,0.056691399999999996
459,0.25248936999999927,0.16797,0.8693899999999999,0.046958,0.12432,0.9163,0.059017799999999995
460,0.2844893699999993,0.16812,0.81044,0.044814999999999994,0.12931,0.9230200000000001,0.06041389999999999
461,0.3154893699999999,0.15308,0.75937,0.0422814,0.12716,0.8746099999999999,0.0627386
462,0.3474893699999999,0.13726,0.7693099999999999,0.0415869,0.11369000000000001,0.7866200000000001,0.06293180000000001
463,0.3784893699999996,0.13187,0.8231700000000001,0.041611,0.10042999999999999,0.73995,0.0605005
464,0.41048936999999963,0.13378,0.82628,0.0403173,0.09729,0.76834,0.0573374
465,0.44248936999999966,0.15134000000000003,0.7965,0.0411049,0.10382999999999999,0.8303600000000001,0.0566764
466,0.47348936999999935,0.17733999999999997,0.79514,0.0449329,0.11252999999999999,0.85232,0.059465699999999996
467,0.5054893699999994,0.1765,0.7635500000000001,0.048444600000000004,0.11038999999999999,0.79874,0.0611878
468,0.53648937,0.15405000000000002,0.68617,0.050862500000000005,0.10096,0.74147,0.06128070000000001
469,0.56848937,0.14145000000000002,0.66493,0.0532103,0.09942,0.7543,0.0642062
470,0.5994893699999997,0.14625,0.73493,0.05515869999999999,0.10258,0.8202999999999999,0.0689591
471,0.6314893699999997,0.14983000000000002,0.79615,0.055400200000000004,0.09608,0.84848,0.0706648
472,0.6634893699999997,0.14026,0.79103,0.054665500000000006,0.08524,0.7976000000000001,0.0672471
473,0.6944893699999994,0.13694,0.79047,0.0550181,0.08327000000000001,0.75,0.0644648
474,0.7264893699999995,0.1566,0.85283,0.0555604,0.08399999999999999,0.77911,0.0661867
475,0.7574893699999992,0.17924,0.9069400000000001,0.0547682,0.08509,0.82909,0.0634338
476,0.7894893699999992,0.18017,0.89276,0.054611400000000004,0.08872,0.83009,0.0559047
477,0.8214893699999992,0.16475,0.87479,0.05684839999999999,0.09031,0.83279,0.055307999999999996
478,0.8524893699999998,0.15958,0.90732,0.05906700000000001,0.09262,0.88586,0.059233
479,0.8844893699999998,0.17770999999999998,0.9308000000000001,0.05699289999999999,0.09570000000000001,0.94154,0.0613937
480,0.9154893699999995,0.19389,0.92052,0.0548504,0.09141,0.98454,0.06362620000000001
481,0.9474893699999996,0.18766,0.89909,0.057246500000000006,0.08361,1.02835,0.0646669
482,0.9784893699999992,0.17784,0.85873,0.059315599999999996,0.08286,1.06825,0.0636795
483,1.0104893699999993,0.17617,0.7854,0.0591308,0.08889999999999999,1.10575,0.06281629999999999
484,1.0424893699999993,0.16934,0.71703,0.0589576,0.09225,1.0891000000000002,0.06451710000000001
485,1.0734893699999999,0.15888,0.70337,0.060726,0.08982000000000001,1.03837,0.0694436
486,1.10548937,0.16121000000000002,0.7051000000000001,0.0629795,0.09008,0.99176,0.0695442
487,1.1364893699999987,0.16754,0.68177,0.0622925,0.09534000000000001,0.91857,0.06422320000000001
488,1.1684893699999988,0.15675,0.6569100000000001,0.0600545,0.10044,0.85917,0.0637201
489,1.1994893699999993,0.13793,0.6629700000000001,0.0605554,0.10261999999999999,0.88731,0.06845230000000001
490,1.2314893699999994,0.13071,0.68663,0.06246689999999999,0.09858,0.9517,0.07033700000000001
491,1.2634893699999994,0.1325,0.68211,0.0620773,0.09098,0.97631,0.0661998
492,1.29448937,0.13040000000000002,0.64237,0.0584403,0.08492999999999999,0.9558599999999999,0.06086199999999999
493,1.32648937,0.13152,0.63237,0.055529999999999996,0.08382,0.9288399999999999,0.05981
